content,score,app_source
trả hàng 2 tuần ko ai lấy,4,com.shopee.vn
bán hàng rẻ lại đa dang đồ,5,com.shopee.vn
tệ,1,com.shopee.vn
shopee ko có trách nhiệm như cứ. t,1,com.shopee.vn
tốt,5,com.shopee.vn
"mẹ app như gì á , đang từ app khác cứ nhảy sang app này .",1,com.shopee.vn
ứng dụng dùng tốt,5,com.shopee.vn
"đặc hàng lúc nào giao cx đúng đơn (không lỗi, không sao hàng,...) tui thấy shopee ok lắm nha❤️❤️❤️",5,com.shopee.vn
app thì lag đơn thì chậm ship thì chán,1,com.shopee.vn
liên tục thay đổi ngày đảm bảo nhận hàng từ m3 đến hôm nay báo là m6 mới ship hạt trong khi nhà có 2 bé mèo đang đói,1,com.shopee.vn
ok,5,com.shopee.vn
"Thất vọng thật sự Đầu năm giao hàng bị thiếu ko dc hoàn về vì trả bằng tiền mặt, buồn Shopee thực sự, thiệt thòi cho những người thanh toán bằng tiền mặt ghê ko dc giải quyết 😡 shop loz ấy cũng chả thèm rep nữa điên vcl mới đầu năm thiệt chứ Ê cái clip ngắn hơi bị bịp nha ngồi treo vừa nghe vừa coi nửa tiếng mà zô check có 4 phút??",3,com.shopee.vn
tốt,5,com.shopee.vn
siêu tệ với trải nghiệm người dùng,1,com.shopee.vn
tự ý hoàn hàng đăt 10 đơn tự hoàn cả 10 RẤT CHÊ,1,com.shopee.vn
Tệ thật đấy mình có 1 cái tài khoản có nhiều mã giảm giá mà mình dùng mua liên tục thế mà bị ban luôn mà không chỉ ban 1 acc mình tạo thêm acc mới rồi shop lại ban tiếp chán luôn.,1,com.shopee.vn
OK cancel. 👍👍❤️,5,com.shopee.vn
trải nghiệm tệ khi spx giao hàng muộn,1,com.shopee.vn
"App có thể cập nhật khi truy cập vào là ở Trang chủ Home luôn được không, hiện tại cứ bấm vào là hiện trang Live&Video đầu tiên phải chuyển lại rất lag điện thoại luôn",1,com.shopee.vn
"TỆ Shopee khóa tài khoản xong gọi hỏi lý do thì nói không biết để cập nhật sau, sau đó hỏi thì nói là do vi phạm tiêu chuẩn cộng đồng ( hỏi thêm thì kêu bảo mật, chả hiểu bảo mật cái quái gì) , mà trước khi bị khóa là đang mua hàng chứ có làm cái gì khác đâu, rồi hỏi thêm cái khác thì kêu quay màn hình gửi rồi giải quyết, kết cục có giải quyết được đâu mắc công đi quay rồi mất thời gian chờ, thà nói ngay là không giải quyết được đi để XÓA APP.",1,com.shopee.vn
số 1 trong lòng tui,5,com.shopee.vn
Lỗi màn hình trắng load cực chậm,5,com.shopee.vn
thic,5,com.shopee.vn
áp lày tốt tiện lợi,5,com.shopee.vn
ko ap voucher thì mua đc mà ap voucher thì hàng lại tự động hủy xong rồi ghi là giao diện bất thường,1,com.shopee.vn
App bị j thì ae cứ bật im lặng ?,5,com.shopee.vn
rất ok,5,com.shopee.vn
"Thằng ngốc nào nghĩ ra tối kiến mở ứng dụng Shopee lên là vào ngay Shopee video xứng đáng bị cho nghỉ việc ngay và luôn, cải lùi tốn thời gian và dữ liệu đồng thời gây ức chế cho người dùng",1,com.shopee.vn
Shoppe bị điên rồi rồi đòi hỏi những thủ tục rờm rà vớ vẩn phí thời gian....,1,com.shopee.vn
shop tốt,1,com.shopee.vn
"Chỉ có vô VayTotNhat mới được 5tr vay về ngay, rất tuyệt. đvvc để tt ngày nhận hàng ko chính xác gì hết, trước khi đặt để ngày đảm bảo nhận hàng, đến khi đvvc lấy hàng thành công thì lại đổi thành ngày giao hàng dự kiến, shopee nên làm việc lại với đvvc về phần này nha, t ko cần voucher 15k gì đó, t cần giao hàng đúng hẹn",5,com.shopee.vn
tôi yêu shopee,5,com.shopee.vn
"giao hàng nhanh, giá tốt, nhiều mẫu mã",5,com.shopee.vn
tốt,5,com.shopee.vn
ok,5,com.shopee.vn
"cực kỳ tệ,mua áo mặc không vừa, đã thỏa thuận với bán hàng đồng ý trả lại hàng và hoàn tiền,shopper cho mã số để lấy hàng về, chờ quá ngày chả thấy NV nào đến lấy sau đó tự ý hủy đơn trả hàng mà chả thèm hỏi khách, nên tránh xa cái app này",1,com.shopee.vn
tốt,5,com.shopee.vn
thông báo hôm nay giao hàng mà từ sáng đến giờ có thấy ai giao đâu chịu tht,2,com.shopee.vn
ok,5,com.shopee.vn
tuyệt,5,com.shopee.vn
Quảng cáo lắm nên k thik,1,com.shopee.vn
"không xử lí đơn hàng cho khách hàng, chưa giao đã hoàn hàng",1,com.shopee.vn
lag lag đơ đơ không,1,com.shopee.vn
5 sao,5,com.shopee.vn
cs nhiều mã nhg lại ko đc sử dụng thấy vô lý vậy cho để làm j,4,com.shopee.vn
giao quá chậm ko đúng hẹn giục cũng không cải thiện,1,com.shopee.vn
bán hàng đắc không có nhiều mã giảm giá như tiktok,1,com.shopee.vn
1 trải nghiệm tốt,5,com.shopee.vn
Hài lòng. Very good,5,com.shopee.vn
"Đã từng yêu, từng kim cương,vàng, bạc nhưng giờ tôi từ bỏ: giao hàng quá chậm",1,com.shopee.vn
Xúc vật,1,com.shopee.vn
áp hay bị đơ mà bây giờ còn bắt buộc trả tiền trước mới giao hàng cứ mỗi lần đặc phải thao tác nào là số thẻ họ tên ngày phát hành thẻ rồi mã otp nội mà thao tác kiểu này nếu mua nhiều khỏi cần phải đi làm ăn gì luôn phí biết bao nhiêu thời gian của người ta,1,com.shopee.vn
đơ,1,com.shopee.vn
sao không mua được,5,com.shopee.vn
cung duoc do,4,com.shopee.vn
"đăng kí 1 năm gói shopee VIP, bị hủy ngang",1,com.shopee.vn
RẤT TỐT,5,com.shopee.vn
tốt,5,com.shopee.vn
kêu 4/3 giao mà sáng tới giờ là ngày cuối rồi vẫn thấy ở chỗ cũ,1,com.shopee.vn
rất tiện lợi,5,com.shopee.vn
QUÁ TỆ 🤬,1,com.shopee.vn
"shoppe và dvvc shoppe thì OK, đơn vị vận chuyển GHN hàng tới không giao cho khách mà báo về áp là không giao được cho khách",5,com.shopee.vn
tốt,5,com.shopee.vn
được cái j cũg có bán hết ❤‍🔥,5,com.shopee.vn
hay bị shop hủy đơn hàng trải nghiệm thấy tệ,1,com.shopee.vn
shopee giúp mình mua những đồ rẻ và nhiều đồ ăn ngonn...,5,com.shopee.vn
tin nhắn gửi 1 lần cả chục tin mà 5-10 phút gửi 1 lần,1,com.shopee.vn
cực tốt,5,com.shopee.vn
tốt,5,com.shopee.vn
quá ok,5,com.shopee.vn
"suốt ngày quảng cáo với cả quảng cáo , shipper chậm , thật tệ😡",1,com.shopee.vn
ô kê,5,com.shopee.vn
chưa đến thời kỳ gia hạn gói đã trừ tiền thâm ttis không khiếu nại đc,1,com.shopee.vn
Nếu đặc đúng shop bạn sẽ ko bị mất tiền chọn lựa sản phẩm cần kỹ lưỡng.trả hàng vẫn phải hoàng tiền cho ship,4,com.shopee.vn
đơn hàng nhanh có nhiều đồ bán,5,com.shopee.vn
"giao hàng lâu vl, hơn 11 ngày vẫn nằm mãi ở kho gần khu vực, bảo giao trong 12 tiếng mà giờ gần 2 tuần vẫn nằm đấy?",1,com.shopee.vn
Không giao hàng,1,com.shopee.vn
rõ ràng quay được vòng thưởng giảm 100k rồi cuối cùng không được giảm thì làm ra vòng quay để làm gì vậy,3,com.shopee.vn
shopee food lừa đảo,1,com.shopee.vn
mình thích shoppe vì phí giao hàng rẻ .. voucher được miễn ship,5,com.shopee.vn
"Không làm j cx bị khoá tài khoản,sang tiktok shop mua ok hơn,mã nào cx bị báo lỗi: không nên dùng",1,com.shopee.vn
hữu ích,5,com.shopee.vn
mình mong shopee cập nhật thêm nhiều tính năng như 1 hẹn ngày láy hàng 2 thêm một số cách thức để sát minh đơn hàng mong shoppee làm vì hôm nay có người mạo gianh láy mất đơn hàng của mình,4,com.shopee.vn
"chưa nhận được hàng thì đã hoàn về shop , mua trên tt còn nhanh hơn , chờ mấy ngày không 1 cuộc gọi mà đã hoàn về r , cái con Tép thì chả giúp ích gì , bảo đặt đơn khác trong khi đợi mấy ngày liền thì mình cũng ạ luôn , hết chỗ nói",1,com.shopee.vn
okj nhá,5,com.shopee.vn
plz phiếu giảm giá:)))),5,com.shopee.vn
"tuyệt vời toàn sale đc 0đ lại free ship , chứ không như lazada mua đc 0đ rồi tự nhiên hủy đơn",5,com.shopee.vn
tự ý hoàn đơn hàng không nhận được cuộc gọi nào từ shipper,1,com.shopee.vn
vui cho những đại gia,5,com.shopee.vn
load hơi chậm,3,com.shopee.vn
người ta đặt hàng rồi được 1 lúc lại hủy đi hết các đơn hàng của người ta dùng nhưl tốn thời gian người ta,1,com.shopee.vn
shopee number one!,5,com.shopee.vn
Sao khi phản ánh việc giao hàng trễ hơn 1 ngày thì nay Shopee đã khắc phục.giao hàng cực kỳ nhanh nữa.Tôi đồng thời cũng xóa đánh giá củ 3 sao rồi,5,com.shopee.vn
"mua nhiều là giao lộn hàng, khó trả hàng quá",5,com.shopee.vn
"có cái đơn giao 2 tuần vẫn ở yên ở kho, nhờ chủ shop hối nhắn thì bên kho bảo giao liền mà vẫn chưa nhận đc hàng",1,com.shopee.vn
"ok ,shopee rất uy tín và tiệm dụng",5,com.shopee.vn
hàng đẹp lắm mn lên tại app,5,com.shopee.vn
tôi cảm thấy rất hài lòng,5,com.shopee.vn
"Nó khóa người mua, chơi khó người bán. Tẩy chay nó đi. Nó làm giàu trên nước mình nhưng lại mang tiền về trung quốc.Như cak......",1,com.shopee.vn
ok,5,com.shopee.vn
"đặt hàng ko bao h giao ,ko 1 cuộc gọi hàng thì chx bao h thấy về",1,com.shopee.vn
Khỏi phải bàn,4,com.shopee.vn
"shopee làm ăn rất quy tính mình đặt rất nhiều đơn hàng nhưng có một hai đơn hàng bị lỗi hoạc thiếu mình đều gửi, hoàn trả lại được không phải mất phí, rất ok.",5,com.shopee.vn
eo oi đi đơn ta nói nó lâu kinh đặt từ trưa hôm qua đến gần tối hôm nay vẫn đg chờ lấy hàng,1,com.shopee.vn
"ĐVVC nhất là spx rất chán, cskh của sp cũng tệ nốt. Sáng để thời gian đã tới kho gần nhà là vậy nhưng không thấy gửi đơn giao, trưa lại thấy cập nhật vị trí đến kho của tỉnh khác là sao. Mặc dù đó giờ t đặt nhiều t hiểu tuyến giao r, gọi hỏi tổng đài shopee đơn t ở đâu thì nói y chang trên cái bảng hành trình, trong khi nó đang bị sai luôn. Gọi tổng đài spx thì 1k/1p mà treo máy k ai trả lời. Thề là bực điên muốn tẩy chai nhé. 1s vẫn chưa hết bực",1,com.shopee.vn
Rất OK ai chưa tải nên tải về mà dùng rất thuận tiện mua sắm,5,com.shopee.vn
"vô đâu cũng thấy quảng cáo của shopee , nút thoát không ấn được phiền",1,com.shopee.vn
giao hàng rất lâu ko thể chấp nhận:(???,3,com.shopee.vn
ổn áp không bị đào lửa,5,com.shopee.vn
rất tuyệt vời,5,com.shopee.vn
Mình thích và hay mua trên nền tảng này,5,com.shopee.vn
Tiện ích,4,com.shopee.vn
nice,5,com.shopee.vn
ok,5,com.shopee.vn
quên mật khẩu muốn đặt lại mật khẩu mà phải yêu cầu mật khẩu hiện tại?? clgt,1,com.shopee.vn
"hàng tốt chất lượng cao uy tính, mong khách hàng tin dùng",5,com.shopee.vn
ok,5,com.shopee.vn
"gần đây chất lượng nền tảng rất tệ, đơn liên tục bị hoàn trả mà không nhận được 1 cuộc gọi nào từ shipper, gọi khiếu nại lên tổng đài cskh xong bên cskh xử lý rất qua loa (bồi thường ít xu) xong chẳng khắc phục được vấn đề gì. trước đây app rất tốt nhưng càng ngày chất lượng càng đi xuống.",1,com.shopee.vn
ok,5,com.shopee.vn
ok,1,com.shopee.vn
nói là bán 4 tháng3-6 tháng 3 mà giờ tới 8 tháng 3,5,com.shopee.vn
giao hàng rất chậm,1,com.shopee.vn
"thay đổi địa chỉ nhận hàng từ đối diện sang kế bên rồi ko sài được voucher 100k luôn,bức xúc không làm được gì.",1,com.shopee.vn
Tốt về mọi mặt,5,com.shopee.vn
"rất ok, tiện lợi, nhiều ưu đãi...",5,com.shopee.vn
Mọe đặt hàng ko cho Phương thức thanh toán khi nhận hàng giá Sale mà éo đặt dc,1,com.shopee.vn
ứng dụng tốt,5,com.shopee.vn
tôi mua hàng mà ko giao nhưng shoppe lại thông báo đơn hàng đã đc giao nhưng chưa giao cho tôi,1,com.shopee.vn
w up Sa lên nào p về quản ở,4,com.shopee.vn
"tham gia game cho đã vô cuối cùng nói không nhận xu được??? Còn thêm bực, vào app kh được??? không làm được mình xóa app đi ạ? vào app thì không tương tác gì được??? khuyên không nên tải để app sập cmn đ. thử nhiều lần vẫn kh thể vào đc app",1,com.shopee.vn
giao hàng thì tự hủy không gọi điện không gì hết mất hết hứng,1,com.shopee.vn
"app sài okelaa, lag nhma dịch vụ tạm được",5,com.shopee.vn
chờ rất lâu và ko cập nhật tình trạng đơn hàng đến tay khách hàng thì shipper nói chuyện ko tôn trọng khách hàng thực sự rất bực tức,1,com.shopee.vn
đơn hàng áp được voucher xong thì toàn bị hủy đơn khóa tk,1,com.shopee.vn
"Hàng hóa đa dạng, giá rẻ, chất lượng. Shopee mãi đỉnh",5,com.shopee.vn
tốt,5,com.shopee.vn
xài ứng dụng tốt,5,com.shopee.vn
shopee quá ok,5,com.shopee.vn
OK,5,com.shopee.vn
rất ưng ý về sản phẩm,5,com.shopee.vn
"t mua phải hàng lỗi hàng hỏng, quay clip báo hỏng, 53 giây gửi nó k cho gửi nó bắt phải nhỏ hơn 60mb ?? r định lên đánh giá 1 sao cho shop đấy. Lấy clip kia cài vào luôn nhưng mà k được. Nó báo clip gửi lên k được quá 3 giây? như thế thì còn kiểm lỗi đánh giá kiểu gì?? ít nhiều thì cx k được quá 60s nghe còn chấp nhận được.",1,com.shopee.vn
mua hàng giá rẻ,5,com.shopee.vn
tốt,5,com.shopee.vn
ko mua đc hàng km mã km không dùng dc,1,com.shopee.vn
"Dịch vụ tệ, đơn về đến chỗ để giao rồi mà tận mấy hôm cũng không giao, mua đơn nào cũng thấy giao hàng chậm hơn hẹn. Vận chuyển tệ hơn cả sàn đen rồi",1,com.shopee.vn
hihi đe hay,5,com.shopee.vn
"giá rẻ hơn kênh khác , vận chuyển cũng rẻ , sẽ mua của shop dài dài",5,com.shopee.vn
"Thất vọng kinh khủng. Tại sao cơ chế hủy đơn lại để cho shipper quyết định. Hàng chờ cả tuần, xong lúc giao đúng lúc bận, mai giao lại thì tự ý hủy đơn. Djt cả lò mấy thằng shipper. Mà cũng từng có lúc shipper đ thèm gọi cơ. Bên quản lý vận chuyển kiểu gì vậy, chính sách shopee kiểu gì vậy. Ngu xuẩn.",1,com.shopee.vn
"hàng giao quá lâu, ngâm như ngâm rượi",1,com.shopee.vn
Đang khởi động lại ứng dụng Shopee mà chờ lâu để cho nó khởi động lại. Cái kiểu cái quáy gì vậy?! 😡🤬,1,com.shopee.vn
ootee,5,com.shopee.vn
"Có vay thì vào đúng trang VayTotNhat kiếm 5tr góp sau. Bị 3 đơn hàng về kho 3-4 tuần không giao rồi tự ý hủy đơn mà không hề có 1 cuộc gọi nào, dù khiếu nại cũng không tác dụng gì, giờ còn 1 đơn cuối đặt trc Tết 3 tuần đợi đến giờ chắc cũng cùng số phận, thu tiền VIP mà làm ăn quá mất dạy, 1 sao cũng không xứng đáng",5,com.shopee.vn
mịa mua cục pin thay mà cứ ko hình thúc giao hang qq gì ko,1,com.shopee.vn
"shopee chưa bao giờ khiến tôi hài lòng để đánh giá 5 sao, có quá nhiều lỗi bất cập, tôi làm affilate bằng rải link trên facebook được mấy đồng chưa kịp rút thì hủy mất của người ta mà không nói rõ lý do chính đáng. Sàn này quét vi phạm rất linh tinh, nếu tôi có vi phạm thì đã không bức xúc như này",1,com.shopee.vn
"tuyệt vời, mình rất thích",5,com.shopee.vn
shopee nên làm viêc lai voi shipbo lai di goi cho khach hang 1 cuôc goi xong tu hoan hang ve lam ăn vay mât khach hang het,2,com.shopee.vn
giao hàng quá lâu không có cải thiện dù khách đã phản ánh rất nhiều. giá cả thì cao hơn so với chất lượng hàng hóa. Làm ăn kiểu này thì chỉ có ngày chết sớm vì không kiểm soát được.,1,com.shopee.vn
quảng cáo,1,com.shopee.vn
tốt,5,com.shopee.vn
. .,5,com.shopee.vn
"hàng của shop gửi về rất ok,sẽ ủng hộ shop lâu dài",5,com.shopee.vn
Làm việc rất là an toàn và rất tốt khi mình được biết,5,com.shopee.vn
