feedback_text,is_PRODUCT,is_PRICE,is_SHIPPING,is_SERVICE,is_PLATFORM
đầu năm tôi mua món hàng bộ đồ nghề 85 món khi giao hàng chỉ 25 món tiền thì tính xong xíp bơ thì đi mất làm ăn sống nhăn,1,1,1,0,0
giao hàng nhanh an toàn quá tuyệt vời,0,0,1,0,0
ung nhu lol tao ten gi cung eo được can 2 tu cut mẹ đi,0,0,0,0,0
tệ phí vận chuyển cao hơn với đơn hàng giao hàng thì lâu,0,1,1,0,0
mới tải đăng nhập nhưng không được voucher giảm giá cho người mới,1,1,0,0,1
thông báo tk yêu cầu xác thực trong khi t xóa 8 đời r lm ăn j để nó hack được v lazzada,0,0,0,0,0
bắt buộc phải xem live khi vừa bật app cực kì phiền phức bực mình,0,0,0,0,1
công ty shoppe định biến app thành nơi mua sắm rẻ tiền à mặc để phụ huynh tin tưởng cái giá rẻ và hình ảnh quảng cáo vậy tại sao có nhìu vụ nhái hàng ăn cắp hình ảnh chính hãng vào hình ảnh nơi bán vậy hệ thống kia rốt cuộc kiểm duyệt yếu thế không biết không sánh ngang gì hệ thống amazon,1,1,0,1,1
tiện lơi tiết kiệm thời gian,0,0,0,0,0
hu y ha ng thi nhiê u nhă n thi la i không the m tra lơ i,0,0,0,0,0
chăm sóc khách hàng tệ cực kỳ muốn chat với nhân viên khó khăn hơn shopee nhiều,0,0,0,1,1
cũng rất ổn,1,0,0,0,0
chưa hài lòng với cách giải quyết của bên này,0,0,0,1,0
dung cham chuc luon vui ve,0,0,0,0,0
làm ăn chán không buồn nói chat với lazada thì toàn dùng botchat không sử lý được cho khách hàng,1,0,0,1,1
mong tiki nhập về bộ diamond quest của smartgame để em có thể mua chứ em chưa muốn mua các bộ khác của smartgame,0,0,0,0,1
đăng ký vip mua hàng quá rẻ,0,1,0,0,0
săn sale được mã giảm giá đặt được đơn xong cửa hàng để hoài không gửi hối shoppe cũng như không cuối cùng đơn bị hủy,1,1,0,1,0
không rút tiền từ số dư tk shoppe được thông tin ngân hàng đã điền đúng mà vẫn báo lỗi do sai thông tin ngân hàng chì vì không có chi nhánh cần thơ nên tôi chọn chi nhánh khác vậy mà không thông qua,0,1,0,1,1
giá tốt,0,1,0,0,0
hoàn trả hàng nhưng không có ng đến lấy phải tự trao đổi với shippe để lấy cuối cùng lại cập nhật trạng thái đơn hàng vận chuyển lấy hàng không thành công muốn nuốt luôn tiền ngta à cskh còn không thèm trả lời phiếu báo cáo ng dùng đệ lên chx bao h tệ như nàu,1,1,1,0,0
tuyệt vời,0,0,0,0,0
tiki mua bán hàng chất lượng nhưng hạn chế là vẫn chưa được trợ giá sản phẩm và phí ship,1,1,1,0,1
tự động trừ tiền khách hàng gia hạn sản phẩm vip cho nguyên một năm mà không có bất kỳ thông báo nào shopee có thể trừ tiền của khách hàng mà không cần xác nhận của khách hàng,1,1,1,1,1
rất uy tín tận tình,0,0,0,0,0
mau lẹ là tôi thấy ok rồi tôi đánh giá cao 5 sao nhé,0,1,0,0,0
đặt đơn mất tiền không nhận được hàng nhân viên hổ trợ cũng không giải quyết được mọi người nên qua shopee hoặc tiktok đặt cho chắc ăn nhé kẻo mất tiền đó,1,1,1,1,1
đăng nhập không được,0,0,0,0,1
lagg như lô n,0,0,0,0,1
không đăng nhập được cứ báo lỗi,0,0,0,0,1
an toàn nhiều lựa chọn hủy đơn hoàn tiền nhanh chóng hàng hóa đa dạng mua sắm an toàn,0,1,1,0,0
em rất thích nha anh miễn phí vận chuyển nha,0,1,1,0,0
hảo hán,0,0,0,0,0
quá ok luôn,0,0,0,0,0
quảng cáo nhiều xóa app,0,0,0,0,1
ok nha,0,0,0,0,0
sale khủng quá,0,1,0,0,0
sản phẩm tốt shipper thân thiện giao hàng nhanh,1,0,1,0,0
tôi lần đầu dùng lazada nên tôi thấy nó cũng khá là tốt,1,0,0,0,1
r tốt,0,0,0,0,0
sắp có sách đọc,0,0,0,0,0
có những gói hàng nhỏ gọn cần phải miễn phí vận chuyển,0,1,1,0,0
mắc quá đi,0,1,0,0,0
khó chịu cái quảng cáo,0,0,0,0,0
dùng tốt,1,0,0,0,0
tiki tuyệt vời giao nhanh phục vụ tốt,0,0,1,0,1
gói hàng sách mà chỉ có 1 cái hộp rồi thôi không bao chống sốc không túi khí gì cả giao hàng thì chậm hơn các trang thương mại điện tử khác app thì lag không chịu được quá tệ,0,0,1,0,1
theo mình dvkh ok nhưng giá cao lại không đi đôi vs chất lượng 10 món thì 9 món lừa có những thứ mua ở ngoài tiệm hay app khác giả mấy chục qua tiki không có mà có thì nó đắt gấp chục lần sản phẩm thì ít mà toàn đánh giá ảo thế nên có mua thì phải chịu giá cao vs cửa hàng uy tín còn không thì 60 là phải hoàn,1,1,0,1,1
chỗ tôi shipper quá tệ toàn giao hàng cách nhà ngần 1 km trong khi đặt bên khác toàn giao tới nhà,0,0,1,0,0
nói là ngày 17 mà ngày 20 mới có điêu điêu không uy tín,1,0,1,0,0
goodd chop,0,0,0,0,0
không tốt lắm,0,0,0,0,0
giao hàng nhanh,0,0,1,0,0
hơi thất vọng 1 xíu nh mà cũng tốt giao hàng lẹ nên cho 5,1,0,1,0,0
nó hay và tốt nhưng khá lâu nhưng nó rất tốt,0,0,1,0,0
được miễn phí vận chuyển quá tốt,0,1,1,0,0
nhanh gọn,0,0,1,0,0
sieuu rẻ và chất lượng tôi thích lắm luôn nha,1,1,0,0,0
mua hàng đã giao lâu rồi hàng lỗi giải quyết lâu không hoàn tiền mà đi trả bằng số điểm xu ảo xu ảo có mua gạo đổ xăng được không tiki phục vụ tệ quá thấy lazada và shoppe phục vụ tốt hơn 1 sao cho tiki,0,1,1,1,1
quá ít voucher 1,0,1,0,0,0
ulatr nói quá kh à nhưng mà tôi chỉ đánh giá 4sao bởi vì không có mã giảm giá nhưng bù lại thì cửa hàng giao nhanh chỉ 3 hôm trừ ngày đặt hàng tiki kh đến nỗi phải đánh giá 1 sao đâu,0,1,1,1,1
đăng ký mãi không được,0,0,0,0,0
ứng dụng kém thao tác khó,0,0,0,0,1
qc ít thôi dcm,0,0,0,0,0
có nhiều mặt hàng treo đầu dê bán thịt cày quá giày điện thoại cần loại bớt,0,0,0,0,0
nhu cc,0,0,0,0,0
tải về trễ quá nhiều,0,0,0,0,0
được tốt,0,0,0,0,0
việc xóa tài khoản tôi đã làm hết những việc mà shopee yêu cầu nhưng tôi lại không được xóa tài khoản là sao hả shopee,0,0,0,1,1
cửa hàng hay quá giảm giá cho mình đi,0,1,0,1,0
cháu thiếu 1 mảnh là có tivi rồi ạ nhà cháu không có tivi,0,0,0,0,0
rất tiện lợi và tiết kiệm thời gian,0,0,0,0,0
shopee lừa tiền nhé vô shopee thì thấy quá trời hàng 0đ mà vừa mua xong lại thấy giá cũ bớt lừa tiền nha tao kiện đó,1,1,0,1,1
tải cái nói free tải cái về đi cái tiki có điện thoại iphone tải cái nài về điện thoại,0,0,0,0,1
không hiểu app làm kiểu gì mà mình đổi mật khẩu thành công xong đăng nhập lại báo sai mật khẩu app công nghệ mà cái đơn giản cũng không làm được hoàn chỉnh có vẻ không cần user,1,0,0,0,1
0,0,0,0,0,0
cảm nhận sự tiến bộ trong cách quản lý là 5 sao cũ giờ là 1 sao thay đổi kiểu gì mà lượt bán ảo khó nhận ra đánh giá ảo tùm lum hết mua phải hàng giả lại rườm rà đổi trả tìm hàng uy tín cũng khó hơn,1,1,1,0,0
tuyệt vời,0,0,0,0,0
lừa đảo tốt nhất không nên mua ở đây,0,0,0,0,0
mua hàng thì rẻ mà phí ship quá cao hàng đặt thì cả đống giao đơn lẻ đã vậy voucher không nhiều không free ship cho khách hàng,0,1,1,0,0
thôi chịu tự nhiên cr 01 mặc dù chẳng lạm dụng voucher gì cả,0,1,0,0,0
đã báo nhiều lần hoàn tiền về tài khoản vib rồi tự ý hoàn tiền về sacombank mà tài khoản sacombank đã bị khoá làm việc thiếu trách nhiệm coi thường khách hàng giờ coi như tôi bị mất mấy trăm ngàn,0,1,0,0,0
tiền ship rất cao một số cửa hàng trốn tránh việc vấn đề hủy đơn thái độ rất tệ,0,1,1,1,0
rất tốt cho 6 luôn chỉ tiếc là không có 6 sao,0,0,0,0,0
ứng dụng khó hiểu không muốn nó là kém nhập cái muốn mua mà kết quả toàn ra cái khác,0,0,0,0,1
vì mình chỉ mua sách trên tiki nên những sản phẩm khác mình không biết còn riêng về sách thì bảo quản tốt cẩn thận sách đẹp v v nói chung không có chỗ nào chê giao hàng nhanh có khi nay trưa nay đặt sáng mai giao về rồi 33,1,0,1,0,1
giao hàng chất lượng như cc,1,0,1,0,0
dịch vụ quản lý nhà bán hàng quá lỏng lẻo khách hàng phản hồi cũng im lặng rất tệ,1,0,0,1,0
tải về quá chậm,0,0,1,0,0
acc bỏ lâu không sử dụng mặc dù không mua gì nhưng đăng nhập vô lại bị cr01 log tk khác vô thì bị cr01 tiếp qua sàn cam đi ae lazada quá tệ,0,0,1,0,1
chỗ điểm danh nhận thưởg mỗi ngày bị lỗi cả tháng nay làm nhiệm vụ xong cuối cùg chằg được j,0,0,1,0,1
nên lược bỏ những chủ cửa hàng làm ăn gian dối,0,0,0,1,0
app rác mọi người đừng tải mua hàng mà t tưởng ăn xin không đó bây nó mở mới mua được nha qua shopee hoặc tiktok mua cho dễ bán hàng mà muốn làm bố chịu nhá,1,0,0,1,1
quảng cáo cc tự đổi app,0,0,0,0,1
thật tuyệt khi mua những sản phẩm cồng kềnh khó vận chuyển ở shoppe rất nhanh rất chuyên nghiệp,1,0,1,1,0
riêng mình rất thích mua sắm trên shopee mọi thắc mắc đơn trả hàng rất nhanh chóng tiền hoàn về rất đúng rất uy tính,0,1,1,1,1
hình thức đẹp ship nhanh chất lượng chờ thời gian,1,0,1,0,0
quảng cáo nhiều,0,0,0,0,0
đối tác với home paylater mà muốn mua trước trả góp sao thì không cho bắt xác thực tài khoản mà bấm dô xác thực tài khoản thì không tuy cập vào camera được thì làm sao xác thực xử lí thì chậm trễ hẹn hoài mà không thấy khắc phục lỗi cả tuần rồi chưa có câu trả lời thoã đán chỉ gởi mail xin lỗi 1 từ chán,0,0,1,0,1
yêu thích ứng dụng này,0,0,0,0,1
lâu ngày dùng thấy app cải thiện nên từ 4 lên 5,1,0,1,0,1
em bị nghiện game này luôn ace ạ rank kim cương rồi có rank thách đấu chắc e cũng lên luôn quá,1,0,0,0,0
không đúng với quảng cáo về mặt hàng và gã cả như quảng cáo trên youtube với facebook cả,0,0,0,0,0
má ơi tui thấy rất hiệu quả nhưng ối dồi ơi nếu xóa thì nó sẽ không gửi hu hu nhưng nó rất tiện lợi hi hi,0,0,0,0,0
cửa hàng như c tìm hoài éo thấy thứ mình cần,0,0,0,1,0
hàng không hỗ trợ hủy không thông báo cho khách hàng biết trước nếu lỡ không ưng ý với sản phẩm muốn đổi trả lại phải chờ tới khi shiper ship hàng thì báo không nhận hàng à chưa kể t đã lỡ thanh toán trước tới khi muốn hủy đơn thì được thông báo là sản phẩm không hỗ trợ hủy đơn hàng vậy chả khác j bắt buộc khách phải nhận hàng không hoàn tiền được quá tệ,1,1,1,1,0
shipper rất thô lổ mất dạy và hay tìm cách hủy đơn của khách,0,0,1,0,0
cho một sao là vì không tạo tài khoản được đã gửi mã xác thực sao không nhận được thông báo,0,0,1,0,0
hàng hết rồi vẫn để còn làm mất việc khách mua hàng,0,0,0,0,0
app hữu ích nên dùng hiện muốn vay thì vô trang 𝐕𝐚𝐲𝐓𝐨𝐭𝐍𝐡𝐚𝐭 này đảm bảo vay tốt nhất luôn nhận 9tr900 dễ phí cực tốt do em đang thiếu số tháng này về app này thật là tệ khi mua hàng ở đây dính 2 lần bán đồ lỗi cay cạch mặt tiki,1,1,1,0,1
mình bị lỗi cr01 chả làm gì cũng bị khóa,1,0,0,0,1
đây là một nền tảng mua hàng mà ai cũng nên tải,1,0,0,0,0
mã giảm gì toàn cho đơn hàng trên 20 triệu không vậy đại gia mua onl à app cần ra nhiều mã giảm thì mọi người mới sử dụng nhiều,1,0,1,0,1
đcm dell tin tưởng được,0,0,0,0,0
shoppe chính sách rất tốt bảo vệ quyền lợi khách ok chăm sóc khách hàng nhiệt tình và miễn phí tốt,0,1,0,1,0
rất mất dạy vô trách nhiệm vs khách hàng giờ tự ý ra quy định hoàn trả hàng sau 1 tuần mới hoàn tiền không mua hàng shopee nữa qua lazada mua,1,1,0,1,1
mua hàng ở tin áp cũng được,1,0,0,0,0
lazada tuyệt vời,0,0,0,0,1
chưa sài bao giờ nhưng nghe đứa em nói tiki rất uy tín nên cho 5 sao,0,0,0,0,1
tôi rất thích và rất hài lòng,0,0,0,0,0
tiki có thiên hướng bênh người bán và bỏ rơi khách hàng,0,0,0,0,1
mọi thứ thì khá ok nhưng lúc giao hàng báo rất láo lúc nào cũng báo giao trong 12 giờ tiếp theo mà toàn phải đợi mấy ngày nữa hàng mới được giao đền bù giao hàng không đúng hạn được cái voucher rồi vứt đó có làm được cái gì đâu,1,1,1,0,0
khá ổn vì là sản phẩm việt uy tín và bài bản,1,0,0,0,0
không mua được đồ 0đ,1,0,0,0,0
sủi link otome,0,0,0,0,0
tiki tải lâu gke luôn á mình ngồi đợi gần 10p mới tải xong xài thì cũng bth thôi đặt shipper giao hàng lâu quá đơn hàng ghi 2 ngày nữa và mà 4 5 ngày luôn,1,0,1,0,1
ừm okela lắm,0,0,0,0,0
cskh xử lý kém rất nhiều lần sử lý đơn hàng thất bại shipper không gọi đã tự ý hủy đơn nhắn cskh giục giao đơn 3 lần cskh kêu sẽ thúc giục giao cuối cùng là đơn thất lạc của khách luôn tệ rất chán,0,0,1,1,0
mình rất hay lòng may là mình có thể nhận nhanh thật chỉ 2ngay thôi 5sao,0,0,1,0,0
quảng cáo trên nền tảng khác quá vớ vẩn,0,0,0,0,0
lazada à m không còn giống như thời xưa đâu rồi giờ đây cái mã lỗi voucher thì lại luôn luôn khó chịu với t rồi đ cho t đặt hàng luôn m đúng mất dạy thiệt và 1 điều hơn nữa là t đặt bộ kính bơi lặn lẫn ống thở gần 500k mà shipper giao hàng cho t mà thứ mà t nhận được chỉ 1 cái ống thở mà đ có kính bơi lặn đi đâu m đúng là quá bố láo với t luôn rồi mất dạy thiệt,0,1,1,0,1
hoàn tiền mà nbh không đủ số dư là không hoàn tiền được cho khách cho khách tự sinh tự diệt nói đợi mà đợi mà gần 1 tháng vẫn chưa có tiền hoàn thay đổi như vậy thì xứng đáng 1 sao mọi người đánh giá 1 sao đi,0,1,0,0,0
toàn tiếng anh,0,0,0,0,0
tang người theo dõi fb yt ig tiktok lên website subnhanh68 club hệ thống tăng fl uy tín chất lượng,1,0,1,0,0
sao ngta không cho tải,0,0,0,0,0
1 sao mã giảm giá cùi bắp chưa xài mà bị lỗi khiếu nại thì kiu đợi 4 5 tuần làm ăn như qq,1,1,0,0,1
lừa đảo chiếm đoạt tiền ng khác,0,1,0,0,0
hàng chuẩn tốt nhưng giao hơi lâu mình thấy trên tik tok người ta đặt hàng có 2h à mà mình đặt đến 3 4 ngày hàng mới về hài lòng nha,1,0,1,0,0
chúc mừng sinh nhật tiki nha mong tiki năm nay thành đạt hơn năm ngoái nha,0,0,0,0,1
ok thank you,0,0,0,0,0
khoá vô tội vạ,0,0,0,0,0
phí quá cao,0,1,0,0,0
tải về bị khóa tài khoản gọi cho lazada mà không được nói là không giải quyết được tùm lum ai biết thì chỉ tôi áp thôi kỳ nha,0,0,0,1,1
quá nhiều quản cáo về nó,0,0,0,0,0
ngon quá ok,1,0,0,0,0
app j đâu mà đăng nhập không cho,0,0,0,0,1
khách hàng mới mã 100k sai không được cứ m02 không đủ điều kiện đổi acc khác cũng vậy vậy khi nào mới đủ điều kiện,1,0,0,0,0
